"path","clip_1","clip_2","label"
"./data/SFS-Static/ProcessedData/EECS-1303","clip-000","clip-010","1"
"./data/SFS-Static/ProcessedData/Chrysler-220","clip-007","clip-017","1"
"./data/SFS-Static/ProcessedData/BBB-1690","clip-011","clip-014","1"
"./data/SFS-Static/ProcessedData/CSRB-2246","clip-000","clip-011","1"
"./data/SFS-Static/ProcessedData/GGB-1025","clip-006","clip-016","1"
"./data/SFS-Static/ProcessedData/DOW-2150","clip-011","clip-008","0"
"./data/SFS-Static/ProcessedData/DOW-2150","clip-008","clip-012","1"
"./data/SFS-Static/ProcessedData/Cooley-2918","clip-019","clip-017","0"
"./data/SFS-Static/ProcessedData/NAME-134","clip-002","clip-013","1"
"./data/SFS-Static/ProcessedData/EWRE-185","clip-008","clip-015","1"
"./data/SFS-Static/ProcessedData/EECS-1005","clip-013","clip-018","0"
"./data/SFS-Static/ProcessedData/DOW-1006","clip-025","clip-027","0"
"./data/SFS-Static/ProcessedData/CSRB-2246","clip-019","clip-008","0"
"./data/SFS-Static/ProcessedData/FXB-1012","clip-012","clip-006","0"
"./data/SFS-Static/ProcessedData/DOW-1006","clip-006","clip-022","1"
"./data/SFS-Static/ProcessedData/FMCRB-1050","clip-022","clip-004","0"
"./data/SFS-Static/ProcessedData/GGB-2153","clip-017","clip-003","0"
"./data/SFS-Static/ProcessedData/GGB-1025","clip-015","clip-018","1"
"./data/SFS-Static/ProcessedData/EECS-1005","clip-011","clip-017","1"
"./data/SFS-Static/ProcessedData/CSRB-2230","clip-016","clip-014","0"
"./data/SFS-Static/ProcessedData/Chrysler-220","clip-016","clip-008","0"
"./data/SFS-Static/ProcessedData/GGB-2147","clip-017","clip-005","0"
"./data/SFS-Static/ProcessedData/EECS-1003","clip-015","clip-017","1"
"./data/SFS-Static/ProcessedData/GGB-2505","clip-011","clip-002","1"
"./data/SFS-Static/ProcessedData/Cooley-2906","clip-012","clip-013","0"
"./data/SFS-Static/ProcessedData/FMCRB-1050","clip-003","clip-007","0"
"./data/SFS-Static/ProcessedData/GGB-2147","clip-002","clip-006","1"
"./data/SFS-Static/ProcessedData/DOW-1010","clip-004","clip-017","1"
"./data/SFS-Static/ProcessedData/DOW-1006","clip-020","clip-001","0"
"./data/SFS-Static/ProcessedData/CSRB-2236","clip-005","clip-012","1"
"./data/SFS-Static/ProcessedData/FMCRB-1050","clip-017","clip-010","0"
"./data/SFS-Static/ProcessedData/DOW-2150","clip-011","clip-001","0"
"./data/SFS-Static/ProcessedData/BBB-1690","clip-012","clip-010","1"
"./data/SFS-Static/ProcessedData/EECS-1003","clip-018","clip-012","0"
"./data/SFS-Static/ProcessedData/Chrysler-220","clip-015","clip-003","0"
"./data/SFS-Static/ProcessedData/CSRB-2230","clip-020","clip-012","0"
"./data/SFS-Static/ProcessedData/DOW-1010","clip-014","clip-004","0"
"./data/SFS-Static/ProcessedData/GGB-2153","clip-014","clip-016","0"
"./data/SFS-Static/ProcessedData/EECS-1303","clip-018","clip-000","0"
"./data/SFS-Static/ProcessedData/GGB-2153","clip-004","clip-012","1"
"./data/SFS-Static/ProcessedData/DOW-1006","clip-013","clip-015","1"
"./data/SFS-Static/ProcessedData/CSRB-2230","clip-006","clip-022","1"
"./data/SFS-Static/ProcessedData/DOW-1010","clip-009","clip-006","0"
"./data/SFS-Static/ProcessedData/FXB-1008","clip-017","clip-021","1"
"./data/SFS-Static/ProcessedData/EWRE-185","clip-001","clip-013","1"
"./data/SFS-Static/ProcessedData/GGB-2153","clip-013","clip-006","0"
"./data/SFS-Static/ProcessedData/CSRB-2230","clip-028","clip-000","0"
"./data/SFS-Static/ProcessedData/EECS-1003","clip-017","clip-006","0"
"./data/SFS-Static/ProcessedData/BBB-1690","clip-011","clip-003","0"
"./data/SFS-Static/ProcessedData/BBB-1670","clip-013","clip-011","1"
"./data/SFS-Static/ProcessedData/DOW-1006","clip-027","clip-014","0"
"./data/SFS-Static/ProcessedData/FXB-1012","clip-013","clip-007","0"
"./data/SFS-Static/ProcessedData/EECS-1005","clip-018","clip-005","0"
"./data/SFS-Static/ProcessedData/EECS-3427","clip-008","clip-016","1"
"./data/SFS-Static/ProcessedData/CSRB-2230","clip-007","clip-018","1"
"./data/SFS-Static/ProcessedData/DOW-1010","clip-009","clip-018","1"
"./data/SFS-Static/ProcessedData/FXB-1012","clip-005","clip-018","1"
"./data/SFS-Static/ProcessedData/FXB-1109","clip-010","clip-000","0"
"./data/SFS-Static/ProcessedData/NAME-134","clip-008","clip-017","1"
"./data/SFS-Static/ProcessedData/GGB-1025","clip-001","clip-008","1"
"./data/SFS-Static/ProcessedData/GGB-2153","clip-007","clip-010","1"
"./data/SFS-Static/ProcessedData/BBB-1670","clip-014","clip-009","0"
"./data/SFS-Static/ProcessedData/Chrysler-220","clip-015","clip-000","0"
"./data/SFS-Static/ProcessedData/FMCRB-1050","clip-026","clip-029","1"
"./data/SFS-Static/ProcessedData/EECS-3427","clip-003","clip-018","1"
"./data/SFS-Static/ProcessedData/NAME-134","clip-012","clip-004","0"
"./data/SFS-Static/ProcessedData/FMCRB-1050","clip-002","clip-004","0"
"./data/SFS-Static/ProcessedData/DOW-1013","clip-012","clip-015","0"
"./data/SFS-Static/ProcessedData/CSRB-2230","clip-002","clip-026","1"
"./data/SFS-Static/ProcessedData/Cooley-2906","clip-014","clip-009","0"
"./data/SFS-Static/ProcessedData/Cooley-2906","clip-013","clip-019","1"
"./data/SFS-Static/ProcessedData/CSRB-2230","clip-002","clip-029","1"
"./data/SFS-Static/ProcessedData/EECS-1005","clip-004","clip-011","1"
"./data/SFS-Static/ProcessedData/DOW-1010","clip-019","clip-001","0"
"./data/SFS-Static/ProcessedData/EECS-1005","clip-000","clip-012","1"
"./data/SFS-Static/ProcessedData/DOW-1013","clip-017","clip-019","0"
"./data/SFS-Static/ProcessedData/CSRB-2230","clip-007","clip-023","1"
"./data/SFS-Static/ProcessedData/EECS-1311","clip-000","clip-019","1"
"./data/SFS-Static/ProcessedData/DOW-1006","clip-004","clip-019","1"
"./data/SFS-Static/ProcessedData/EECS-1500","clip-022","clip-001","0"
"./data/SFS-Static/ProcessedData/FXB-1032","clip-001","clip-017","1"
"./data/SFS-Static/ProcessedData/EECS-1500","clip-008","clip-015","1"
"./data/SFS-Static/ProcessedData/GGB-2153","clip-017","clip-008","0"
"./data/SFS-Static/ProcessedData/EWRE-185","clip-014","clip-004","0"
"./data/SFS-Static/ProcessedData/GGB-1025","clip-018","clip-001","0"
"./data/SFS-Static/ProcessedData/FMCRB-1050","clip-008","clip-003","1"
"./data/SFS-Static/ProcessedData/GGB-2153","clip-006","clip-011","1"
"./data/SFS-Static/ProcessedData/DOW-1006","clip-006","clip-028","1"
"./data/SFS-Static/ProcessedData/FMCRB-1050","clip-010","clip-029","1"
"./data/SFS-Static/ProcessedData/EECS-1500","clip-012","clip-023","1"
"./data/SFS-Static/ProcessedData/EECS-1303","clip-002","clip-016","1"
"./data/SFS-Static/ProcessedData/GGB-2505","clip-018","clip-026","0"
"./data/SFS-Static/ProcessedData/GGB-2505","clip-000","clip-015","1"
"./data/SFS-Static/ProcessedData/GGB-2505","clip-010","clip-019","1"
"./data/SFS-Static/ProcessedData/Cooley-2906","clip-007","clip-011","1"
"./data/SFS-Static/ProcessedData/DOW-1006","clip-016","clip-008","0"
"./data/SFS-Static/ProcessedData/DOW-1006","clip-027","clip-005","0"
"./data/SFS-Static/ProcessedData/CSRB-2236","clip-001","clip-009","1"
"./data/SFS-Static/ProcessedData/GGB-1025","clip-015","clip-008","0"
"./data/SFS-Static/ProcessedData/BBB-1690","clip-010","clip-012","0"
"./data/SFS-Static/ProcessedData/EECS-3427","clip-015","clip-004","0"
"./data/SFS-Static/ProcessedData/GGB-2147","clip-000","clip-016","1"
"./data/SFS-Static/ProcessedData/Chrysler-220","clip-013","clip-011","1"
"./data/SFS-Static/ProcessedData/FMCRB-1050","clip-005","clip-002","1"
"./data/SFS-Static/ProcessedData/DOW-1006","clip-001","clip-020","1"
"./data/SFS-Static/ProcessedData/EWRE-185","clip-011","clip-004","0"
"./data/SFS-Static/ProcessedData/EECS-1005","clip-012","clip-002","0"
"./data/SFS-Static/ProcessedData/GGB-2147","clip-010","clip-008","0"
"./data/SFS-Static/ProcessedData/GGB-2147","clip-010","clip-017","0"
"./data/SFS-Static/ProcessedData/GGB-1025","clip-011","clip-002","0"
"./data/SFS-Static/ProcessedData/EECS-1500","clip-019","clip-006","0"
"./data/SFS-Static/ProcessedData/DOW-1013","clip-018","clip-006","0"
"./data/SFS-Static/ProcessedData/GGB-2153","clip-003","clip-010","1"
"./data/SFS-Static/ProcessedData/FXB-1032","clip-019","clip-008","0"
"./data/SFS-Static/ProcessedData/NAME-134","clip-017","clip-005","0"
"./data/SFS-Static/ProcessedData/BBB-1690","clip-008","clip-013","1"
"./data/SFS-Static/ProcessedData/CSRB-2246","clip-013","clip-004","0"
"./data/SFS-Static/ProcessedData/GGB-2147","clip-016","clip-006","0"
"./data/SFS-Static/ProcessedData/FXB-1008","clip-005","clip-015","1"
"./data/SFS-Static/ProcessedData/DOW-1013","clip-017","clip-006","0"
"./data/SFS-Static/ProcessedData/FXB-1109","clip-001","clip-019","1"
"./data/SFS-Static/ProcessedData/BBB-1670","clip-007","clip-018","1"
"./data/SFS-Static/ProcessedData/EECS-1311","clip-007","clip-012","1"
"./data/SFS-Static/ProcessedData/DOW-2150","clip-011","clip-000","0"
"./data/SFS-Static/ProcessedData/Cooley-2906","clip-007","clip-013","1"
"./data/SFS-Static/ProcessedData/DOW-1010","clip-009","clip-002","0"
"./data/SFS-Static/ProcessedData/EWRE-185","clip-016","clip-008","0"
"./data/SFS-Static/ProcessedData/BBB-1670","clip-013","clip-008","0"
"./data/SFS-Static/ProcessedData/DOW-1013","clip-005","clip-013","1"
"./data/SFS-Static/ProcessedData/Cooley-2918","clip-018","clip-001","0"
"./data/SFS-Static/ProcessedData/Cooley-2906","clip-005","clip-013","1"
"./data/SFS-Static/ProcessedData/FXB-1008","clip-009","clip-014","1"
"./data/SFS-Static/ProcessedData/Cooley-2918","clip-004","clip-017","1"
"./data/SFS-Static/ProcessedData/DOW-1006","clip-015","clip-017","0"
"./data/SFS-Static/ProcessedData/FXB-1012","clip-003","clip-016","1"
"./data/SFS-Static/ProcessedData/EECS-1005","clip-010","clip-000","0"
"./data/SFS-Static/ProcessedData/CSRB-2236","clip-001","clip-011","1"
"./data/SFS-Static/ProcessedData/GGB-2147","clip-007","clip-015","1"
"./data/SFS-Static/ProcessedData/DOW-1010","clip-010","clip-007","0"
"./data/SFS-Static/ProcessedData/FXB-1012","clip-014","clip-011","0"
"./data/SFS-Static/ProcessedData/BBB-1690","clip-005","clip-019","1"
"./data/SFS-Static/ProcessedData/GGB-1025","clip-016","clip-008","0"
"./data/SFS-Static/ProcessedData/EWRE-185","clip-019","clip-013","1"
"./data/SFS-Static/ProcessedData/DOW-1010","clip-018","clip-014","1"
"./data/SFS-Static/ProcessedData/FXB-1032","clip-007","clip-015","1"
"./data/SFS-Static/ProcessedData/EWRE-185","clip-018","clip-005","0"
"./data/SFS-Static/ProcessedData/FXB-1032","clip-012","clip-017","1"
"./data/SFS-Static/ProcessedData/GGB-2505","clip-020","clip-029","1"
"./data/SFS-Static/ProcessedData/FXB-1032","clip-007","clip-013","1"
"./data/SFS-Static/ProcessedData/GGB-2153","clip-009","clip-012","1"
"./data/SFS-Static/ProcessedData/EECS-1311","clip-013","clip-001","0"
"./data/SFS-Static/ProcessedData/FXB-1012","clip-012","clip-004","0"
"./data/SFS-Static/ProcessedData/FXB-1032","clip-017","clip-008","0"
"./data/SFS-Static/ProcessedData/EECS-3427","clip-014","clip-001","0"
"./data/SFS-Static/ProcessedData/FMCRB-1050","clip-024","clip-009","0"
"./data/SFS-Static/ProcessedData/BBB-1670","clip-008","clip-017","1"
"./data/SFS-Static/ProcessedData/EECS-1500","clip-005","clip-006","0"
"./data/SFS-Static/ProcessedData/DOW-1013","clip-002","clip-019","1"
"./data/SFS-Static/ProcessedData/EECS-1303","clip-015","clip-012","1"
"./data/SFS-Static/ProcessedData/EECS-1003","clip-010","clip-014","1"
"./data/SFS-Static/ProcessedData/DOW-1006","clip-011","clip-027","1"
"./data/SFS-Static/ProcessedData/GGB-1025","clip-010","clip-005","0"
"./data/SFS-Static/ProcessedData/DOW-1010","clip-015","clip-011","0"
"./data/SFS-Static/ProcessedData/CSRB-2230","clip-013","clip-015","1"
"./data/SFS-Static/ProcessedData/CSRB-2236","clip-007","clip-010","1"
"./data/SFS-Static/ProcessedData/BBB-1690","clip-013","clip-001","0"
"./data/SFS-Static/ProcessedData/EWRE-185","clip-011","clip-005","0"
"./data/SFS-Static/ProcessedData/EWRE-185","clip-012","clip-003","0"
"./data/SFS-Static/ProcessedData/GGB-1025","clip-015","clip-006","0"
"./data/SFS-Static/ProcessedData/Cooley-2906","clip-011","clip-018","1"
"./data/SFS-Static/ProcessedData/FXB-1032","clip-010","clip-003","0"
"./data/SFS-Static/ProcessedData/CSRB-2230","clip-017","clip-011","0"
"./data/SFS-Static/ProcessedData/DOW-1010","clip-015","clip-000","0"
"./data/SFS-Static/ProcessedData/GGB-1025","clip-014","clip-009","0"
"./data/SFS-Static/ProcessedData/BBB-1670","clip-016","clip-008","0"
"./data/SFS-Static/ProcessedData/FXB-1008","clip-023","clip-011","0"
"./data/SFS-Static/ProcessedData/FMCRB-1050","clip-014","clip-025","1"
"./data/SFS-Static/ProcessedData/EECS-1311","clip-018","clip-014","0"
"./data/SFS-Static/ProcessedData/DOW-2150","clip-012","clip-019","1"
"./data/SFS-Static/ProcessedData/EECS-1303","clip-003","clip-011","1"
"./data/SFS-Static/ProcessedData/FXB-1012","clip-002","clip-016","1"
"./data/SFS-Static/ProcessedData/DOW-1010","clip-001","clip-013","1"
"./data/SFS-Static/ProcessedData/GGB-2505","clip-025","clip-029","1"
"./data/SFS-Static/ProcessedData/FXB-1109","clip-013","clip-008","0"
"./data/SFS-Static/ProcessedData/Chrysler-220","clip-017","clip-015","0"
"./data/SFS-Static/ProcessedData/GGB-2505","clip-022","clip-015","0"
"./data/SFS-Static/ProcessedData/EWRE-185","clip-017","clip-004","0"
"./data/SFS-Static/ProcessedData/DOW-2150","clip-000","clip-010","1"
"./data/SFS-Static/ProcessedData/EECS-1500","clip-019","clip-014","0"
"./data/SFS-Static/ProcessedData/GGB-2147","clip-013","clip-014","0"
"./data/SFS-Static/ProcessedData/CSRB-2230","clip-025","clip-024","1"
"./data/SFS-Static/ProcessedData/EECS-1005","clip-013","clip-014","1"
"./data/SFS-Static/ProcessedData/EECS-1311","clip-007","clip-003","0"
"./data/SFS-Static/ProcessedData/EECS-3427","clip-012","clip-018","0"
"./data/SFS-Static/ProcessedData/DOW-2150","clip-015","clip-018","1"
"./data/SFS-Static/ProcessedData/EECS-1005","clip-008","clip-005","0"
"./data/SFS-Static/ProcessedData/BBB-1690","clip-004","clip-011","1"
"./data/SFS-Static/ProcessedData/EECS-1311","clip-015","clip-006","0"
"./data/SFS-Static/ProcessedData/CSRB-2246","clip-015","clip-012","0"
"./data/SFS-Static/ProcessedData/EECS-1500","clip-010","clip-022","1"
"./data/SFS-Static/ProcessedData/DOW-1006","clip-020","clip-019","0"
"./data/SFS-Static/ProcessedData/EECS-1311","clip-019","clip-008","0"
"./data/SFS-Static/ProcessedData/GGB-1025","clip-006","clip-012","1"
"./data/SFS-Static/ProcessedData/EECS-3427","clip-005","clip-012","1"
"./data/SFS-Static/ProcessedData/GGB-2505","clip-011","clip-025","1"
"./data/SFS-Static/ProcessedData/FXB-1109","clip-007","clip-017","1"
"./data/SFS-Static/ProcessedData/BBB-1690","clip-013","clip-010","0"
"./data/SFS-Static/ProcessedData/Cooley-2906","clip-010","clip-000","0"
"./data/SFS-Static/ProcessedData/FXB-1012","clip-001","clip-014","1"
"./data/SFS-Static/ProcessedData/DOW-1006","clip-020","clip-016","0"
"./data/SFS-Static/ProcessedData/CSRB-2230","clip-008","clip-023","1"
"./data/SFS-Static/ProcessedData/CSRB-2230","clip-023","clip-025","0"
"./data/SFS-Static/ProcessedData/EECS-3427","clip-019","clip-015","0"
"./data/SFS-Static/ProcessedData/FXB-1032","clip-006","clip-015","1"
"./data/SFS-Static/ProcessedData/CSRB-2246","clip-012","clip-007","0"
"./data/SFS-Static/ProcessedData/FXB-1008","clip-011","clip-012","1"
"./data/SFS-Static/ProcessedData/EECS-1303","clip-000","clip-003","1"
"./data/SFS-Static/ProcessedData/DOW-2150","clip-002","clip-001","0"
"./data/SFS-Static/ProcessedData/Chrysler-220","clip-001","clip-019","1"
"./data/SFS-Static/ProcessedData/FMCRB-1050","clip-003","clip-016","1"
"./data/SFS-Static/ProcessedData/EECS-1005","clip-005","clip-016","1"
"./data/SFS-Static/ProcessedData/CSRB-2230","clip-015","clip-024","1"
"./data/SFS-Static/ProcessedData/Cooley-2918","clip-016","clip-000","0"
"./data/SFS-Static/ProcessedData/EECS-1311","clip-011","clip-004","0"
"./data/SFS-Static/ProcessedData/BBB-1670","clip-016","clip-012","1"
"./data/SFS-Static/ProcessedData/EECS-1303","clip-005","clip-000","0"
"./data/SFS-Static/ProcessedData/GGB-2153","clip-018","clip-006","0"
"./data/SFS-Static/ProcessedData/EECS-1500","clip-020","clip-001","0"
"./data/SFS-Static/ProcessedData/FXB-1109","clip-006","clip-011","1"
"./data/SFS-Static/ProcessedData/DOW-2150","clip-016","clip-005","0"
"./data/SFS-Static/ProcessedData/DOW-1006","clip-024","clip-010","0"
"./data/SFS-Static/ProcessedData/GGB-2153","clip-005","clip-019","1"
"./data/SFS-Static/ProcessedData/EECS-3427","clip-002","clip-019","1"
"./data/SFS-Static/ProcessedData/FXB-1109","clip-014","clip-015","0"
"./data/SFS-Static/ProcessedData/DOW-2150","clip-004","clip-012","1"
"./data/SFS-Static/ProcessedData/FXB-1032","clip-003","clip-010","1"
"./data/SFS-Static/ProcessedData/DOW-1006","clip-022","clip-028","0"
"./data/SFS-Static/ProcessedData/NAME-134","clip-007","clip-012","1"
"./data/SFS-Static/ProcessedData/EWRE-185","clip-017","clip-019","0"
"./data/SFS-Static/ProcessedData/DOW-1013","clip-011","clip-003","0"
"./data/SFS-Static/ProcessedData/FMCRB-1050","clip-007","clip-016","1"
"./data/SFS-Static/ProcessedData/Cooley-2918","clip-017","clip-006","0"
"./data/SFS-Static/ProcessedData/GGB-2505","clip-023","clip-002","0"
"./data/SFS-Static/ProcessedData/FXB-1008","clip-008","clip-021","1"
"./data/SFS-Static/ProcessedData/FXB-1012","clip-015","clip-002","0"
"./data/SFS-Static/ProcessedData/GGB-2505","clip-014","clip-023","1"
"./data/SFS-Static/ProcessedData/BBB-1690","clip-018","clip-001","0"
"./data/SFS-Static/ProcessedData/GGB-2505","clip-018","clip-012","0"
"./data/SFS-Static/ProcessedData/EECS-1311","clip-000","clip-017","1"
"./data/SFS-Static/ProcessedData/GGB-2153","clip-019","clip-007","0"
"./data/SFS-Static/ProcessedData/DOW-1006","clip-021","clip-019","0"
"./data/SFS-Static/ProcessedData/CSRB-2230","clip-027","clip-016","1"
"./data/SFS-Static/ProcessedData/GGB-2505","clip-006","clip-027","1"
"./data/SFS-Static/ProcessedData/FXB-1032","clip-016","clip-011","0"
"./data/SFS-Static/ProcessedData/BBB-1690","clip-007","clip-012","1"
"./data/SFS-Static/ProcessedData/EECS-1005","clip-014","clip-008","0"
"./data/SFS-Static/ProcessedData/FMCRB-1050","clip-028","clip-008","0"
"./data/SFS-Static/ProcessedData/DOW-1006","clip-027","clip-025","1"
"./data/SFS-Static/ProcessedData/EECS-1005","clip-004","clip-015","1"
"./data/SFS-Static/ProcessedData/EECS-1303","clip-014","clip-016","1"
"./data/SFS-Static/ProcessedData/DOW-1006","clip-008","clip-024","1"
"./data/SFS-Static/ProcessedData/EECS-1500","clip-003","clip-002","1"
"./data/SFS-Static/ProcessedData/GGB-2153","clip-008","clip-010","1"
"./data/SFS-Static/ProcessedData/NAME-134","clip-015","clip-004","0"
"./data/SFS-Static/ProcessedData/FXB-1008","clip-020","clip-009","0"
"./data/SFS-Static/ProcessedData/EWRE-185","clip-017","clip-007","0"
"./data/SFS-Static/ProcessedData/EECS-1003","clip-004","clip-008","1"
"./data/SFS-Static/ProcessedData/GGB-2505","clip-005","clip-016","1"
"./data/SFS-Static/ProcessedData/EECS-1303","clip-006","clip-010","1"
"./data/SFS-Static/ProcessedData/GGB-2505","clip-015","clip-019","1"
"./data/SFS-Static/ProcessedData/GGB-1025","clip-019","clip-011","0"
"./data/SFS-Static/ProcessedData/DOW-2150","clip-012","clip-018","1"
"./data/SFS-Static/ProcessedData/GGB-2505","clip-017","clip-020","1"
"./data/SFS-Static/ProcessedData/CSRB-2246","clip-019","clip-013","0"
"./data/SFS-Static/ProcessedData/CSRB-2236","clip-000","clip-012","1"
"./data/SFS-Static/ProcessedData/CSRB-2230","clip-011","clip-020","1"
"./data/SFS-Static/ProcessedData/Cooley-2906","clip-011","clip-000","0"
"./data/SFS-Static/ProcessedData/EECS-1500","clip-011","clip-019","1"
"./data/SFS-Static/ProcessedData/EECS-1003","clip-013","clip-012","1"
"./data/SFS-Static/ProcessedData/FXB-1109","clip-010","clip-011","0"
"./data/SFS-Static/ProcessedData/EECS-1311","clip-018","clip-005","0"
"./data/SFS-Static/ProcessedData/EECS-3427","clip-010","clip-015","0"
"./data/SFS-Static/ProcessedData/EWRE-185","clip-006","clip-017","1"
"./data/SFS-Static/ProcessedData/Chrysler-220","clip-018","clip-000","0"
"./data/SFS-Static/ProcessedData/EECS-1005","clip-002","clip-018","1"
"./data/SFS-Static/ProcessedData/GGB-2153","clip-010","clip-002","0"
"./data/SFS-Static/ProcessedData/EECS-1003","clip-017","clip-019","1"
"./data/SFS-Static/ProcessedData/EECS-1500","clip-011","clip-020","1"
"./data/SFS-Static/ProcessedData/CSRB-2236","clip-011","clip-007","0"
"./data/SFS-Static/ProcessedData/GGB-2153","clip-018","clip-010","0"
"./data/SFS-Static/ProcessedData/EECS-1303","clip-001","clip-019","1"
"./data/SFS-Static/ProcessedData/GGB-2505","clip-014","clip-027","1"
"./data/SFS-Static/ProcessedData/BBB-1670","clip-013","clip-016","1"
"./data/SFS-Static/ProcessedData/FXB-1008","clip-019","clip-003","0"
"./data/SFS-Static/ProcessedData/FXB-1012","clip-019","clip-007","0"
"./data/SFS-Static/ProcessedData/FMCRB-1050","clip-025","clip-014","0"
"./data/SFS-Static/ProcessedData/EECS-1500","clip-015","clip-019","1"
"./data/SFS-Static/ProcessedData/EWRE-185","clip-017","clip-002","0"
"./data/SFS-Static/ProcessedData/GGB-2147","clip-010","clip-011","0"
"./data/SFS-Static/ProcessedData/CSRB-2230","clip-002","clip-016","1"
"./data/SFS-Static/ProcessedData/EECS-1005","clip-006","clip-015","1"
"./data/SFS-Static/ProcessedData/Cooley-2906","clip-008","clip-016","1"
"./data/SFS-Static/ProcessedData/FXB-1012","clip-005","clip-013","1"
"./data/SFS-Static/ProcessedData/DOW-1010","clip-019","clip-017","0"
"./data/SFS-Static/ProcessedData/FMCRB-1050","clip-002","clip-006","0"
"./data/SFS-Static/ProcessedData/GGB-1025","clip-013","clip-012","1"
"./data/SFS-Static/ProcessedData/DOW-1006","clip-025","clip-016","0"
"./data/SFS-Static/ProcessedData/DOW-1010","clip-007","clip-019","1"
"./data/SFS-Static/ProcessedData/FXB-1012","clip-013","clip-001","0"
"./data/SFS-Static/ProcessedData/FXB-1012","clip-018","clip-012","1"
"./data/SFS-Static/ProcessedData/CSRB-2230","clip-024","clip-016","0"
"./data/SFS-Static/ProcessedData/FXB-1008","clip-022","clip-016","0"
"./data/SFS-Static/ProcessedData/FXB-1008","clip-020","clip-017","0"
"./data/SFS-Static/ProcessedData/FMCRB-1050","clip-011","clip-020","1"
"./data/SFS-Static/ProcessedData/GGB-2153","clip-013","clip-018","1"
"./data/SFS-Static/ProcessedData/FMCRB-1050","clip-023","clip-000","0"
"./data/SFS-Static/ProcessedData/Cooley-2918","clip-016","clip-004","0"
"./data/SFS-Static/ProcessedData/BBB-1670","clip-003","clip-015","1"
"./data/SFS-Static/ProcessedData/BBB-1690","clip-019","clip-002","0"
"./data/SFS-Static/ProcessedData/EECS-1303","clip-005","clip-018","1"
"./data/SFS-Static/ProcessedData/FXB-1012","clip-004","clip-015","1"
"./data/SFS-Static/ProcessedData/EECS-1500","clip-021","clip-008","0"
"./data/SFS-Static/ProcessedData/FXB-1008","clip-015","clip-009","0"
"./data/SFS-Static/ProcessedData/DOW-1006","clip-013","clip-025","1"
"./data/SFS-Static/ProcessedData/CSRB-2230","clip-025","clip-012","0"
"./data/SFS-Static/ProcessedData/DOW-1013","clip-014","clip-008","0"
"./data/SFS-Static/ProcessedData/DOW-2150","clip-003","clip-010","1"
"./data/SFS-Static/ProcessedData/DOW-2150","clip-017","clip-002","0"
"./data/SFS-Static/ProcessedData/BBB-1690","clip-010","clip-004","0"
"./data/SFS-Static/ProcessedData/EECS-3427","clip-011","clip-005","0"
"./data/SFS-Static/ProcessedData/CSRB-2230","clip-009","clip-028","1"
"./data/SFS-Static/ProcessedData/Cooley-2918","clip-001","clip-011","1"
"./data/SFS-Static/ProcessedData/EECS-1500","clip-022","clip-002","0"
"./data/SFS-Static/ProcessedData/CSRB-2230","clip-029","clip-027","0"
"./data/SFS-Static/ProcessedData/EECS-1003","clip-000","clip-015","1"
"./data/SFS-Static/ProcessedData/EECS-3427","clip-001","clip-000","1"
"./data/SFS-Static/ProcessedData/FMCRB-1050","clip-011","clip-027","1"
"./data/SFS-Static/ProcessedData/CSRB-2230","clip-001","clip-016","1"
"./data/SFS-Static/ProcessedData/CSRB-2230","clip-017","clip-027","0"
"./data/SFS-Static/ProcessedData/DOW-1010","clip-013","clip-006","0"
"./data/SFS-Static/ProcessedData/FXB-1109","clip-017","clip-012","1"
"./data/SFS-Static/ProcessedData/CSRB-2236","clip-010","clip-011","1"
"./data/SFS-Static/ProcessedData/CSRB-2230","clip-023","clip-020","0"
"./data/SFS-Static/ProcessedData/FXB-1109","clip-017","clip-010","0"
"./data/SFS-Static/ProcessedData/CSRB-2230","clip-003","clip-018","1"
"./data/SFS-Static/ProcessedData/FXB-1109","clip-014","clip-012","1"
"./data/SFS-Static/ProcessedData/FXB-1012","clip-015","clip-006","0"
"./data/SFS-Static/ProcessedData/CSRB-2230","clip-002","clip-021","1"
"./data/SFS-Static/ProcessedData/FXB-1032","clip-010","clip-002","0"
"./data/SFS-Static/ProcessedData/FXB-1008","clip-018","clip-007","0"
"./data/SFS-Static/ProcessedData/GGB-2505","clip-018","clip-027","0"
"./data/SFS-Static/ProcessedData/GGB-2147","clip-006","clip-011","1"
"./data/SFS-Static/ProcessedData/EECS-1303","clip-003","clip-017","1"
"./data/SFS-Static/ProcessedData/EECS-1500","clip-010","clip-011","1"
"./data/SFS-Static/ProcessedData/EECS-3427","clip-009","clip-015","1"
"./data/SFS-Static/ProcessedData/DOW-1013","clip-011","clip-001","0"
"./data/SFS-Static/ProcessedData/BBB-1690","clip-012","clip-000","0"
"./data/SFS-Static/ProcessedData/GGB-2505","clip-013","clip-004","0"
"./data/SFS-Static/ProcessedData/EECS-1003","clip-009","clip-018","1"
"./data/SFS-Static/ProcessedData/CSRB-2236","clip-012","clip-003","0"
"./data/SFS-Static/ProcessedData/FXB-1012","clip-016","clip-014","0"
"./data/SFS-Static/ProcessedData/EECS-1311","clip-014","clip-001","0"
"./data/SFS-Static/ProcessedData/CSRB-2230","clip-012","clip-027","1"
"./data/SFS-Static/ProcessedData/EECS-1003","clip-019","clip-015","0"
"./data/SFS-Static/ProcessedData/GGB-2147","clip-019","clip-013","0"
